CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-41586,N/A,"In Gradle Enterprise before 2021.1.3, an attacker with the ability to perform SSRF attacks can potentially reset the system user password.",7.5,0.20%,2021-09-24,2021-09-30
CVE-2021-41584,N/A,Gradle Enterprise before 2021.1.3 can allow unauthorized viewing of a response (information disclosure of possibly sensitive build/configuration details) via a crafted HTTP request with the X-Gradle-Enterprise-Ajax-Request header.,7.5,0.51%,2021-09-24,2022-06-28
CVE-2021-41583,N/A,"vpn-user-portal (aka eduVPN or Let's Connect!) before 2.3.14, as packaged for Debian 10, Debian 11, and Fedora, allows remote authenticated users to obtain OS filesystem access, because of the interaction of QR codes with an exec that uses the -r option. This can be leveraged to obtain additional VPN access.",9.0,0.61%,2021-09-24,2024-03-12
CVE-2021-41581,N/A,"x509_constraints_parse_mailbox in lib/libcrypto/x509/x509_constraints.c in LibreSSL through 3.4.0 has a stack-based buffer over-read. When the input exceeds DOMAIN_PART_MAX_LEN, the buffer lacks '\0' termination.",5.5,0.26%,2021-09-24,2021-09-29
CVE-2021-41580,N/A,"The passport-oauth2 package before 1.6.1 for Node.js mishandles the error condition of failure to obtain an access token. This is exploitable in certain use cases where an OAuth identity provider uses an HTTP 200 status code for authentication-failure error reports, and an application grants authorization upon simply receiving the access token (i.e., does not try to use the token). NOTE: the passport-oauth2 vendor does not consider this a passport-oauth2 vulnerability",5.3,0.45%,2021-09-27,2024-08-04
CVE-2021-41573,N/A,Hitachi Content Platform Anywhere (HCP-AW) 4.4.5 and later allows information disclosure. If authenticated user creates a link to a file or folder while the system was running version 4.3.x or earlier and then shares the link and then later deletes the file or folder without deleting the link and before the link expires. If the system has been upgraded to version 4.4.5 or 4.5.0 a malicious user with the link could browse and download all files of the authenticated user that created the link .,7.5,0.20%,2021-09-29,2021-10-07
CVE-2021-41558,N/A,The set_user extension module before 3.0.0 for PostgreSQL allows ProcessUtility_hook bypass via set_config.,9.8,0.41%,2021-09-27,2021-10-02
CVE-2021-41540,N/A,A vulnerability has been identified in Solid Edge SE2021 (All versions < SE2021MP8). The affected application contains a use-after-free vulnerability while parsing OBJ files. An attacker could leverage this vulnerability to execute code in the context of the current process (ZDI-CAN-13776).,7.8,0.52%,2021-09-28,2021-10-01
CVE-2021-41539,N/A,A vulnerability has been identified in Solid Edge SE2021 (All versions < SE2021MP8). The affected application contains a use-after-free vulnerability while parsing OBJ files. An attacker could leverage this vulnerability to execute code in the context of the current process (ZDI-CAN-13773).,7.8,0.52%,2021-09-28,2021-10-01
CVE-2021-41538,N/A,"A vulnerability has been identified in NX 1953 Series (All versions < V1973.3700), NX 1980 Series (All versions < V1988), Solid Edge SE2021 (All versions < SE2021MP8). The affected application is vulnerable to information disclosure by unexpected access to an uninitialized pointer while parsing user-supplied OBJ files. An attacker could leverage this vulnerability to leak information from unexpected memory locations (ZDI-CAN-13770).",4.3,0.21%,2021-09-28,2021-11-28
