CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-33564,N/A,An argument injection vulnerability in the Dragonfly gem before 1.4.0 for Ruby allows remote attackers to read and write to arbitrary files via a crafted URL when the verify_url option is disabled. This may lead to code execution. The problem occurs because the generate and process features mishandle use of the ImageMagick convert utility.,9.8,93.11%,2021-05-29,2021-06-10
CVE-2021-33563,N/A,"Koel before 5.1.4 lacks login throttling, lacks a password strength policy, and shows whether a failed login attempt had a valid username. This might make brute-force attacks easier.",7.5,0.17%,2021-05-24,2021-06-03
CVE-2021-33562,N/A,"A reflected cross-site scripting (XSS) vulnerability in Shopizer before 2.17.0 allows remote attackers to inject arbitrary web script or HTML via the ref parameter to a page about an arbitrary product, e.g., a product/insert-product-name-here.html/ref= URL.",4.8,0.33%,2021-05-24,2021-05-27
CVE-2021-33561,N/A,"A stored cross-site scripting (XSS) vulnerability in Shopizer before 2.17.0 allows remote attackers to inject arbitrary web script or HTML via customer_name in various forms of store administration. It is saved in the database. The code is executed for any user of store administration when information is fetched from the backend, e.g., in admin/customers/list.html.",4.8,0.37%,2021-05-24,2021-05-27
CVE-2021-33558,N/A,"Boa 0.94.13 allows remote attackers to obtain sensitive information via a misconfiguration involving backup.html, preview.html, js/log.js, log.html, email.html, online-users.html, and config.js. NOTE: multiple third parties report that this is a site-specific issue because those files are not part of Boa.",7.5,39.71%,2021-05-27,2024-08-04
CVE-2021-33525,N/A,"EyesOfNetwork eonweb through 5.3-11 allows Remote Command Execution (by authenticated users) via shell metacharacters in the nagios_path parameter to lilac/export.php, as demonstrated by %26%26+curl to insert an ""&& curl"" substring for the shell.",9.0,7.71%,2021-05-24,2021-05-27
CVE-2021-33516,N/A,"An issue was discovered in GUPnP before 1.0.7 and 1.1.x and 1.2.x before 1.2.5. It allows DNS rebinding. A remote web server can exploit this vulnerability to trick a victim's browser into triggering actions against local UPnP services implemented using this library. Depending on the affected service, this could be used for data exfiltration, data tempering, etc.",8.1,0.23%,2021-05-24,2021-05-28
CVE-2021-33514,N/A,"Certain NETGEAR devices are affected by command injection by an unauthenticated attacker via the vulnerable /sqfs/lib/libsal.so.0.0 library used by a CGI application, as demonstrated by setup.cgi?token=';$HTTP_USER_AGENT;' with an OS command in the User-Agent field. This affects GC108P before 1.0.7.3, GC108PP before 1.0.7.3, GS108Tv3 before 7.0.6.3, GS110TPPv1 before 7.0.6.3, GS110TPv3 before 7.0.6.3, GS110TUPv1 before 1.0.4.3, GS710TUPv1 before 1.0.4.3, GS716TP before 1.0.2.3, GS716TPP before 1.0.2.3, GS724TPPv1 before 2.0.4.3, GS724TPv2 before 2.0.4.3, GS728TPPv2 before 6.0.6.3, GS728TPv2 before 6.0.6.3, GS752TPPv1 before 6.0.6.3, GS752TPv2 before 6.0.6.3, MS510TXM before 1.0.2.3, and MS510TXUP before 1.0.2.3.",10.0,21.68%,2021-05-21,2022-01-04
CVE-2021-33513,N/A,Plone through 5.2.4 allows XSS via the inline_diff methods in Products.CMFDiffTool.,5.4,0.50%,2021-05-21,2021-05-24
CVE-2021-33512,N/A,Plone through 5.2.4 allows stored XSS attacks (by a Contributor) by uploading an SVG or HTML document.,5.4,0.50%,2021-05-21,2021-05-24
CVE-2021-33511,N/A,"Plone though 5.2.4 allows SSRF via the lxml parser. This affects Diazo themes, Dexterity TTW schemas, and modeleditors in plone.app.theming, plone.app.dexterity, and plone.supermodel.",7.5,0.28%,2021-05-21,2021-05-24
CVE-2021-33510,N/A,"Plone through 5.2.4 allows remote authenticated managers to conduct SSRF attacks via an event ical URL, to read one line of a file.",4.3,0.12%,2021-05-21,2021-05-24
CVE-2021-33509,N/A,Plone through 5.2.4 allows remote authenticated managers to perform disk I/O via crafted keyword arguments to the ReStructuredText transform in a Python script.,9.9,0.72%,2021-05-21,2021-05-24
CVE-2021-33508,N/A,Plone through 5.2.4 allows XSS via a full name that is mishandled during rendering of the ownership tab of a content item.,5.4,0.45%,2021-05-21,2021-05-24
CVE-2021-33507,N/A,"Zope Products.CMFCore before 2.5.1 and Products.PluggableAuthService before 2.6.2, as used in Plone through 5.2.4 and other products, allow Reflected XSS.",6.1,0.47%,2021-05-21,2021-05-27
